Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Month_Number,Quarter,Week,Day
36,2012-10-19,287360.05,No,74.06,3.57,222.0951719,6.228,2012,October,10,Q4,42,19
36,2012-10-26,272489.41,No,74.39,3.494,222.1136566,6.228,2012,October,10,Q4,43,26
37,2010-05-02,536006.73,No,45.97,2.572,209.8529663,8.554,2010,May,5,Q2,17,2
37,2010-12-02,529852.7,Yes,46.11,2.548,209.9970208,8.554,2010,December,12,Q4,48,2
37,2010-02-19,510382.5,No,45.66,2.514,210.0451024,8.554,2010,February,2,Q1,7,19
37,2010-02-26,513615.82,No,50.87,2.561,210.0771885,8.554,2010,February,2,Q1,8,26
37,2010-05-03,519255.68,No,51.33,2.625,210.1092746,8.554,2010,May,5,Q2,18,3
37,2010-12-03,513015.35,No,61.96,2.667,210.1413607,8.554,2010,December,12,Q4,48,3
37,2010-03-19,460020.74,No,59.56,2.72,209.9803208,8.554,2010,March,3,Q1,11,19
37,2010-03-26,515777.97,No,55.76,2.732,209.7870932,8.554,2010,March,3,Q1,12,26
37,2010-02-04,540189.7,No,63.43,2.719,209.5938656,8.464,2010,February,2,Q1,5,4
37,2010-09-04,513327.55,No,68.54,2.77,209.400638,8.464,2010,September,9,Q3,35,4
37,2010-04-16,524544.83,No,66.74,2.808,209.2691428,8.464,2010,April,4,Q2,15,16
37,2010-04-23,527019.78,No,68.03,2.795,209.2199574,8.464,2010,April,4,Q2,16,23
37,2010-04-30,517850.83,No,70.9,2.78,209.170772,8.464,2010,April,4,Q2,17,30
37,2010-07-05,543234.77,No,75.56,2.835,209.1215867,8.464,2010,July,7,Q3,27,5
37,2010-05-14,505196.08,No,77.53,2.854,209.118536,8.464,2010,May,5,Q2,19,14
37,2010-05-21,510494.7,No,77.34,2.826,209.3922937,8.464,2010,May,5,Q2,20,21
37,2010-05-28,532241.22,No,80.87,2.759,209.6660514,8.464,2010,May,5,Q2,21,28
37,2010-04-06,479195.02,No,79.93,2.705,209.9398091,8.464,2010,April,4,Q2,14,6
37,2010-11-06,481915.11,No,82.3,2.668,210.2135668,8.464,2010,November,11,Q4,44,6
37,2010-06-18,505761.62,No,84.37,2.637,210.2108417,8.464,2010,June,6,Q2,24,18
37,2010-06-25,485419.39,No,84.14,2.653,210.0975233,8.464,2010,June,6,Q2,25,25
37,2010-02-07,498292.53,No,81.85,2.669,209.984205,8.36,2010,February,2,Q1,5,7
37,2010-09-07,502456.04,No,81.74,2.642,209.8708867,8.36,2010,September,9,Q3,36,7
37,2010-07-16,485150.01,No,84.43,2.623,209.8630532,8.36,2010,July,7,Q3,28,16
37,2010-07-23,491998.12,No,82.6,2.608,209.9958663,8.36,2010,July,7,Q3,29,23
37,2010-07-30,487912.95,No,81.88,2.64,210.1286794,8.36,2010,July,7,Q3,30,30
37,2010-06-08,508576.62,No,85.49,2.627,210.2614925,8.36,2010,June,6,Q2,23,8
37,2010-08-13,491815.83,No,86.06,2.692,210.3943056,8.36,2010,August,8,Q3,32,13
37,2010-08-20,486930.72,No,85.54,2.664,210.3617581,8.36,2010,August,8,Q3,33,20
37,2010-08-27,512157.25,No,84.62,2.619,210.3292106,8.36,2010,August,8,Q3,34,27
37,2010-03-09,510427.53,No,82.29,2.577,210.2966631,8.36,2010,March,3,Q1,10,9
37,2010-10-09,510296.07,Yes,80.58,2.565,210.2641156,8.36,2010,October,10,Q4,40,9
37,2010-09-17,501251.4,No,82.1,2.582,210.2924504,8.36,2010,September,9,Q3,37,17
37,2010-09-24,494265.48,No,79.17,2.624,210.3664469,8.36,2010,September,9,Q3,38,24
37,2010-01-10,529877.93,No,74.66,2.603,210.4404433,8.476,2010,January,1,Q1,1,10
37,2010-08-10,524483.65,No,66.34,2.633,210.5144398,8.476,2010,August,8,Q3,32,10
37,2010-10-15,498925.86,No,71.57,2.72,210.5805944,8.476,2010,October,10,Q4,41,15
37,2010-10-22,510425.4,No,72.24,2.725,210.6271444,8.476,2010,October,10,Q4,42,22
37,2010-10-29,514485.9,No,76.22,2.716,210.6736944,8.476,2010,October,10,Q4,43,29
37,2010-05-11,539683.42,No,62.72,2.689,210.7202444,8.476,2010,May,5,Q2,19,11
37,2010-12-11,517546.69,No,61.97,2.728,210.7667944,8.476,2010,December,12,Q4,49,11
37,2010-11-19,518124.16,No,56.73,2.771,210.65429,8.476,2010,November,11,Q4,46,19
37,2010-11-26,518220.72,Yes,67.73,2.735,210.5152765,8.476,2010,November,11,Q4,47,26
37,2010-03-12,508213.14,No,54.44,2.708,210.376263,8.476,2010,March,3,Q1,10,12
37,2010-10-12,511207.52,No,51.83,2.843,210.2372494,8.476,2010,October,10,Q4,41,12
37,2010-12-17,534285.21,No,56.73,2.869,210.1787224,8.476,2010,December,12,Q4,50,17
37,2010-12-24,576809.92,No,59.1,2.886,210.1805602,8.476,2010,December,12,Q4,51,24
37,2010-12-31,460331.7,Yes,52.88,2.943,210.182398,8.476,2010,December,12,Q4,52,31
37,2011-07-01,542464.02,No,54.11,2.976,210.1842358,8.395,2011,July,7,Q3,26,1
37,2011-01-14,525616.9,No,42.87,2.983,210.2379731,8.395,2011,January,1,Q1,2,14
37,2011-01-21,526486.82,No,51.18,3.016,210.6031072,8.395,2011,January,1,Q1,3,21
37,2011-01-28,513672.36,No,48.74,3.01,210.9682412,8.395,2011,January,1,Q1,4,28
37,2011-04-02,583835.18,No,46.68,2.989,211.3333753,8.395,2011,April,4,Q2,13,2
37,2011-11-02,522514.32,Yes,41.16,3.022,211.6985093,8.395,2011,November,11,Q4,44,2
37,2011-02-18,536840.69,No,57.48,3.045,212.0063522,8.395,2011,February,2,Q1,7,18
37,2011-02-25,514758.19,No,67.73,3.065,212.2912786,8.395,2011,February,2,Q1,8,25
37,2011-04-03,527572.25,No,64.55,3.288,212.576205,8.395,2011,April,4,Q2,13,3
37,2011-11-03,505610.4,No,59.15,3.459,212.8611313,8.395,2011,November,11,Q4,44,3
37,2011-03-18,478503.06,No,64.9,3.488,213.1096787,8.395,2011,March,3,Q1,11,18
37,2011-03-25,522105.93,No,71.07,3.473,213.3436744,8.395,2011,March,3,Q1,12,25
37,2011-01-04,534578.78,No,67.31,3.524,213.5776701,8.3,2011,January,1,Q1,1,4
37,2011-08-04,543703.16,No,69.39,3.622,213.8116658,8.3,2011,August,8,Q3,31,4
37,2011-04-15,543775.87,No,73.25,3.743,214.026217,8.3,2011,April,4,Q2,15,15
37,2011-04-22,526434.37,No,74.57,3.807,214.1921572,8.3,2011,April,4,Q2,16,22
37,2011-04-29,502918.18,No,76.1,3.81,214.3580974,8.3,2011,April,4,Q2,17,29
37,2011-06-05,547513.3,No,69.56,3.906,214.5240376,8.3,2011,June,6,Q2,22,5
37,2011-05-13,511871.63,No,76.73,3.899,214.6899778,8.3,2011,May,5,Q2,19,13
37,2011-05-20,533564.42,No,73.02,3.907,214.465412,8.3,2011,May,5,Q2,20,20
37,2011-05-27,507086.75,No,81.28,3.786,214.2408462,8.3,2011,May,5,Q2,21,27
37,2011-03-06,500381.23,No,82.96,3.699,214.0162805,8.3,2011,March,3,Q1,9,6
37,2011-10-06,509647.25,No,82.41,3.648,213.7917147,8.3,2011,October,10,Q4,40,6
37,2011-06-17,525132.36,No,84.43,3.637,213.7481256,8.3,2011,June,6,Q2,24,17
37,2011-06-24,509276.22,No,83.95,3.594,213.8402689,8.3,2011,June,6,Q2,25,24
37,2011-01-07,517021.3,No,85.33,3.524,213.9324122,8.177,2011,January,1,Q1,1,7
37,2011-08-07,489059.93,No,84.71,3.48,214.0245556,8.177,2011,August,8,Q3,31,7
37,2011-07-15,498749.62,No,85.63,3.575,214.1083654,8.177,2011,July,7,Q3,28,15
37,2011-07-22,505543.53,No,83.31,3.651,214.1713416,8.177,2011,July,7,Q3,29,22
37,2011-07-29,504974.95,No,84.99,3.682,214.2343177,8.177,2011,July,7,Q3,30,29
37,2011-05-08,510787.46,No,86.71,3.684,214.2972939,8.177,2011,May,5,Q2,18,8
37,2011-12-08,502504.39,No,87.64,3.638,214.3602701,8.177,2011,December,12,Q4,49,8
37,2011-08-19,506897.98,No,87.24,3.554,214.4239935,8.177,2011,August,8,Q3,33,19
37,2011-08-26,527947.21,No,86.02,3.523,214.4878416,8.177,2011,August,8,Q3,34,26
37,2011-02-09,530367.83,No,87.5,3.533,214.5516896,8.177,2011,February,2,Q1,6,9
37,2011-09-09,506273.74,Yes,77.94,3.546,214.6155376,8.177,2011,September,9,Q3,36,9
37,2011-09-16,513341.94,No,82.06,3.526,214.7934111,8.177,2011,September,9,Q3,37,16
37,2011-09-23,516556.94,No,78.35,3.467,215.1233185,8.177,2011,September,9,Q3,38,23
37,2011-09-30,516402.1,No,81.52,3.355,215.4532259,8.177,2011,September,9,Q3,39,30
37,2011-07-10,522816.85,No,71.2,3.285,215.7831333,7.716,2011,July,7,Q3,27,10
37,2011-10-14,513636.01,No,74.16,3.274,216.0885258,7.716,2011,October,10,Q4,41,14
37,2011-10-21,522784.33,No,67.89,3.353,216.2468287,7.716,2011,October,10,Q4,42,21
37,2011-10-28,517355.44,No,71.31,3.372,216.4051315,7.716,2011,October,10,Q4,43,28
37,2011-04-11,555925.6,No,58.97,3.332,216.5634344,7.716,2011,April,4,Q2,15,11
37,2011-11-11,501268.78,No,63.5,3.297,216.7217373,7.716,2011,November,11,Q4,45,11
37,2011-11-18,527495.09,No,66.28,3.308,216.9395861,7.716,2011,November,11,Q4,46,18
37,2011-11-25,522554.04,Yes,66.41,3.236,217.1812533,7.716,2011,November,11,Q4,47,25
37,2011-02-12,527117.81,No,53.57,3.172,217.4229206,7.716,2011,February,2,Q1,6,12
37,2011-09-12,537224.52,No,50.64,3.158,217.6645878,7.716,2011,September,9,Q3,37,12
37,2011-12-16,533905.67,No,58.31,3.159,217.8781339,7.716,2011,December,12,Q4,50,16
37,2011-12-23,605791.46,No,55.41,3.112,218.0541851,7.716,2011,December,12,Q4,51,23
37,2011-12-30,451327.61,Yes,48.26,3.129,218.2302364,7.716,2011,December,12,Q4,52,30
37,2012-06-01,558343.57,No,57.18,3.157,218.4062876,7.244,2012,June,6,Q2,22,1
37,2012-01-13,546221.4,No,56.28,3.261,218.5823389,7.244,2012,January,1,Q1,2,13
37,2012-01-20,543894.07,No,58.9,3.268,218.6755292,7.244,2012,January,1,Q1,3,20
37,2012-01-27,514116.58,No,62.73,3.29,218.7687195,7.244,2012,January,1,Q1,4,27
37,2012-03-02,555424.24,No,61.33,3.36,218.8619099,7.244,2012,March,3,Q1,9,2
37,2012-10-02,527041.46,Yes,54.49,3.409,218.9551002,7.244,2012,October,10,Q4,40,2
37,2012-02-17,541071.29,No,54.38,3.51,219.1148297,7.244,2012,February,2,Q1,7,17
37,2012-02-24,518696.89,No,62.21,3.555,219.3244636,7.244,2012,February,2,Q1,8,24
37,2012-02-03,525559.17,No,64.54,3.63,219.5340975,7.244,2012,February,2,Q1,5,3
37,2012-09-03,535937.25,No,63.19,3.669,219.7437314,7.244,2012,September,9,Q3,36,3
37,2012-03-16,484588.34,No,67.48,3.734,219.8956335,7.244,2012,March,3,Q1,11,16
37,2012-03-23,520887.23,No,69.18,3.787,219.9705599,7.244,2012,March,3,Q1,12,23
37,2012-03-30,533734.94,No,70.48,3.845,220.0454862,7.244,2012,March,3,Q1,13,30
37,2012-06-04,564848.78,No,73.95,3.891,220.1204125,6.989,2012,June,6,Q2,23,4
37,2012-04-13,506973.17,No,72.54,3.891,220.1953389,6.989,2012,April,4,Q2,15,13
37,2012-04-20,523483.19,No,70.87,3.877,220.2483937,6.989,2012,April,4,Q2,16,20
37,2012-04-27,528807.45,No,70.06,3.814,220.3014485,6.989,2012,April,4,Q2,17,27
37,2012-04-05,535311.64,No,77.17,3.749,220.3545033,6.989,2012,April,4,Q2,14,5
37,2012-11-05,527983.04,No,76.55,3.688,220.4075581,6.989,2012,November,11,Q4,45,5
37,2012-05-18,534847.96,No,73.7,3.63,220.4252149,6.989,2012,May,5,Q2,20,18
37,2012-05-25,540625.79,No,78.94,3.561,220.4287124,6.989,2012,May,5,Q2,21,25
37,2012-01-06,531811.85,No,80.74,3.501,220.4322099,6.989,2012,January,1,Q1,1,6
37,2012-08-06,528940.78,No,81.5,3.452,220.4357073,6.989,2012,August,8,Q3,32,6
37,2012-06-15,508573.16,No,82.15,3.393,220.4494148,6.989,2012,June,6,Q2,24,15
37,2012-06-22,484032.75,No,80.4,3.346,220.4886472,6.989,2012,June,6,Q2,25,22
37,2012-06-29,508309.81,No,86.68,3.286,220.5278796,6.989,2012,June,6,Q2,26,29
37,2012-06-07,519498.32,No,81.52,3.227,220.567112,6.623,2012,June,6,Q2,23,7
37,2012-07-13,506005.47,No,78.15,3.256,220.6063444,6.623,2012,July,7,Q3,28,13
37,2012-07-20,503744.56,No,81.76,3.311,220.6148749,6.623,2012,July,7,Q3,29,20
37,2012-07-27,514489.17,No,84.0,3.407,220.6234054,6.623,2012,July,7,Q3,30,27
37,2012-03-08,521959.28,No,85.56,3.417,220.6319358,6.623,2012,March,3,Q1,10,8
37,2012-10-08,500964.59,No,84.41,3.494,220.6404663,6.623,2012,October,10,Q4,41,8
37,2012-08-17,509633.71,No,85.89,3.571,220.7199609,6.623,2012,August,8,Q3,33,17
37,2012-08-24,522665.04,No,81.26,3.62,220.8526787,6.623,2012,August,8,Q3,34,24
37,2012-08-31,538344.1,No,84.79,3.638,220.9853964,6.623,2012,August,8,Q3,35,31
37,2012-07-09,526838.14,Yes,84.19,3.73,221.1181142,6.623,2012,July,7,Q3,28,9
37,2012-09-14,514651.74,No,78.16,3.717,221.2601207,6.623,2012,September,9,Q3,37,14
37,2012-09-21,521320.98,No,75.98,3.721,221.4578604,6.623,2012,September,9,Q3,38,21
37,2012-09-28,527953.14,No,79.49,3.666,221.6556,6.623,2012,September,9,Q3,39,28
37,2012-05-10,546122.37,No,73.57,3.617,221.8533396,6.228,2012,May,5,Q2,19,10
37,2012-12-10,521810.75,No,71.28,3.601,222.0510793,6.228,2012,December,12,Q4,50,10
37,2012-10-19,551969.1,No,74.06,3.594,222.0951719,6.228,2012,October,10,Q4,42,19
37,2012-10-26,534738.43,No,74.39,3.506,222.1136566,6.228,2012,October,10,Q4,43,26
38,2010-05-02,358496.14,No,49.47,2.962,126.4420645,13.975,2010,May,5,Q2,17,2
38,2010-12-02,342214.9,Yes,47.87,2.946,126.4962581,13.975,2010,December,12,Q4,48,2
38,2010-02-19,327237.92,No,54.83,2.915,126.5262857,13.975,2010,February,2,Q1,7,19
38,2010-02-26,334222.73,No,50.23,2.825,126.5522857,13.975,2010,February,2,Q1,8,26
38,2010-05-03,372239.89,No,53.77,2.987,126.5782857,13.975,2010,May,5,Q2,18,3
38,2010-12-03,342023.92,No,50.11,2.925,126.6042857,13.975,2010,December,12,Q4,48,3
38,2010-03-19,333025.47,No,59.57,3.054,126.6066452,13.975,2010,March,3,Q1,11,19
38,2010-03-26,335858.11,No,60.06,3.083,126.6050645,13.975,2010,March,3,Q1,12,26
38,2010-02-04,368929.55,No,59.84,3.086,126.6034839,14.099,2010,February,2,Q1,5,4
38,2010-09-04,341630.46,No,59.25,3.09,126.6019032,14.099,2010,September,9,Q3,35,4
38,2010-04-16,337723.49,No,64.95,3.109,126.5621,14.099,2010,April,4,Q2,15,16
38,2010-04-23,335121.82,No,64.55,3.05,126.4713333,14.099,2010,April,4,Q2,16,23
38,2010-04-30,337979.65,No,67.38,3.105,126.3805667,14.099,2010,April,4,Q2,17,30
38,2010-07-05,383657.44,No,70.15,3.127,126.2898,14.099,2010,July,7,Q3,27,5
38,2010-05-14,346174.3,No,68.44,3.145,126.2085484,14.099,2010,May,5,Q2,19,14
38,2010-05-21,340497.08,No,76.2,3.12,126.1843871,14.099,2010,May,5,Q2,20,21
38,2010-05-28,326469.43,No,67.84,3.058,126.1602258,14.099,2010,May,5,Q2,21,28
38,2010-04-06,376184.88,No,81.39,2.941,126.1360645,14.099,2010,April,4,Q2,14,6
38,2010-11-06,354828.65,No,90.84,2.949,126.1119032,14.099,2010,November,11,Q4,44,6
38,2010-06-18,335691.85,No,81.06,3.043,126.114,14.099,2010,June,6,Q2,24,18
38,2010-06-25,322046.76,No,87.27,3.084,126.1266,14.099,2010,June,6,Q2,25,25
38,2010-02-07,361181.48,No,91.98,3.105,126.1392,14.18,2010,February,2,Q1,5,7
38,2010-09-07,343850.34,No,90.37,3.1,126.1518,14.18,2010,September,9,Q3,36,7
38,2010-07-16,338277.71,No,97.18,3.094,126.1498065,14.18,2010,July,7,Q3,28,16
38,2010-07-23,328336.85,No,99.22,3.112,126.1283548,14.18,2010,July,7,Q3,29,23
38,2010-07-30,336378.38,No,96.31,3.017,126.1069032,14.18,2010,July,7,Q3,30,30
38,2010-06-08,378574.44,No,92.95,3.123,126.0854516,14.18,2010,June,6,Q2,23,8
38,2010-08-13,341400.72,No,87.01,3.159,126.064,14.18,2010,August,8,Q3,32,13
38,2010-08-20,329139.73,No,92.81,3.041,126.0766452,14.18,2010,August,8,Q3,33,20
38,2010-08-27,322868.56,No,93.19,3.129,126.0892903,14.18,2010,August,8,Q3,34,27
38,2010-03-09,377096.55,No,83.12,3.087,126.1019355,14.18,2010,March,3,Q1,10,9
38,2010-10-09,336227.69,Yes,83.63,3.044,126.1145806,14.18,2010,October,10,Q4,40,9
38,2010-09-17,336253.19,No,82.45,3.028,126.1454667,14.18,2010,September,9,Q3,37,17
38,2010-09-24,330604.9,No,81.77,2.939,126.1900333,14.18,2010,September,9,Q3,38,24
38,2010-01-10,360256.58,No,85.2,3.001,126.2346,14.313,2010,January,1,Q1,1,10
38,2010-08-10,351271.36,No,71.82,3.013,126.2791667,14.313,2010,August,8,Q3,32,10
38,2010-10-15,337743.26,No,75.0,2.976,126.3266774,14.313,2010,October,10,Q4,41,15
38,2010-10-22,339042.18,No,68.85,3.014,126.3815484,14.313,2010,October,10,Q4,42,22
38,2010-10-29,341219.63,No,61.09,3.016,126.4364194,14.313,2010,October,10,Q4,43,29
38,2010-05-11,380870.09,No,65.49,3.129,126.4912903,14.313,2010,May,5,Q2,19,11
38,2010-12-11,340147.2,No,57.79,3.13,126.5461613,14.313,2010,December,12,Q4,49,11
38,2010-11-19,348593.99,No,58.18,3.161,126.6072,14.313,2010,November,11,Q4,46,19
38,2010-11-26,360857.98,Yes,47.66,3.162,126.6692667,14.313,2010,November,11,Q4,47,26
38,2010-03-12,351925.36,No,43.33,3.041,126.7313333,14.313,2010,March,3,Q1,10,12
38,2010-10-12,355965.23,No,50.01,3.203,126.7934,14.313,2010,October,10,Q4,41,12
38,2010-12-17,334441.15,No,52.77,3.236,126.8794839,14.313,2010,December,12,Q4,50,17
38,2010-12-24,369106.72,No,52.02,3.236,126.9835806,14.313,2010,December,12,Q4,51,24
38,2010-12-31,303908.81,Yes,45.64,3.148,127.0876774,14.313,2010,December,12,Q4,52,31
38,2011-07-01,386344.54,No,37.64,3.287,127.1917742,14.021,2011,July,7,Q3,26,1
38,2011-01-14,356138.79,No,43.15,3.312,127.3009355,14.021,2011,January,1,Q1,2,14
38,2011-01-21,341098.08,No,53.53,3.223,127.4404839,14.021,2011,January,1,Q1,3,21
38,2011-01-28,357557.16,No,50.74,3.342,127.5800323,14.021,2011,January,1,Q1,4,28
38,2011-04-02,402341.76,No,45.14,3.348,127.7195806,14.021,2011,April,4,Q2,13,2
38,2011-11-02,377672.46,Yes,51.3,3.381,127.859129,14.021,2011,November,11,Q4,44,2
38,2011-02-18,364606.7,No,53.35,3.43,127.99525,14.021,2011,February,2,Q1,7,18
38,2011-02-25,354232.34,No,48.45,3.53,128.13,14.021,2011,February,2,Q1,8,25
38,2011-04-03,405429.43,No,51.72,3.674,128.26475,14.021,2011,April,4,Q2,13,3
38,2011-11-03,357897.18,No,57.75,3.818,128.3995,14.021,2011,November,11,Q4,44,3
38,2011-03-18,349459.95,No,64.21,3.692,128.5121935,14.021,2011,March,3,Q1,11,18
38,2011-03-25,351541.62,No,54.4,3.909,128.6160645,14.021,2011,March,3,Q1,12,25
38,2011-01-04,382098.13,No,63.63,3.772,128.7199355,13.736,2011,January,1,Q1,1,4
38,2011-08-04,392152.3,No,64.47,4.003,128.8238065,13.736,2011,August,8,Q3,31,4
38,2011-04-15,362758.94,No,57.63,3.868,128.9107333,13.736,2011,April,4,Q2,15,15
38,2011-04-22,362952.34,No,72.12,4.134,128.9553,13.736,2011,April,4,Q2,16,22
38,2011-04-29,344225.99,No,68.27,4.151,128.9998667,13.736,2011,April,4,Q2,17,29
38,2011-06-05,422186.65,No,68.4,4.193,129.0444333,13.736,2011,June,6,Q2,22,5
38,2011-05-13,366977.79,No,70.93,4.202,129.089,13.736,2011,May,5,Q2,19,13
38,2011-05-20,365730.76,No,66.59,4.169,129.0756774,13.736,2011,May,5,Q2,20,20
38,2011-05-27,356886.1,No,76.67,4.087,129.0623548,13.736,2011,May,5,Q2,21,27
38,2011-03-06,396826.06,No,71.81,4.031,129.0490323,13.736,2011,March,3,Q1,9,6
38,2011-10-06,381763.02,No,78.72,3.981,129.0357097,13.736,2011,October,10,Q4,40,6
38,2011-06-17,356797.0,No,86.84,3.935,129.0432,13.736,2011,June,6,Q2,24,17
38,2011-06-24,354078.95,No,88.95,3.898,129.0663,13.736,2011,June,6,Q2,25,24
38,2011-01-07,387334.04,No,89.85,3.842,129.0894,13.503,2011,January,1,Q1,1,7
38,2011-08-07,399699.17,No,89.9,3.705,129.1125,13.503,2011,August,8,Q3,31,7
38,2011-07-15,367181.71,No,88.1,3.692,129.1338387,13.503,2011,July,7,Q3,28,15
38,2011-07-22,365562.67,No,91.17,3.794,129.1507742,13.503,2011,July,7,Q3,29,22
38,2011-07-29,355131.33,No,93.29,3.805,129.1677097,13.503,2011,July,7,Q3,30,29
38,2011-05-08,437631.44,No,90.61,3.803,129.1846452,13.503,2011,May,5,Q2,18,8
38,2011-12-08,387844.05,No,91.04,3.701,129.2015806,13.503,2011,December,12,Q4,49,8
38,2011-08-19,362224.7,No,91.74,3.743,129.2405806,13.503,2011,August,8,Q3,33,19
38,2011-08-26,365672.55,No,94.61,3.74,129.2832581,13.503,2011,August,8,Q3,34,26
38,2011-02-09,416953.51,No,93.66,3.798,129.3259355,13.503,2011,February,2,Q1,6,9
38,2011-09-09,397771.68,Yes,88.0,3.913,129.3686129,13.503,2011,September,9,Q3,36,9
38,2011-09-16,408188.88,No,76.36,3.918,129.4306,13.503,2011,September,9,Q3,37,16
38,2011-09-23,394665.28,No,82.95,3.789,129.5183333,13.503,2011,September,9,Q3,38,23
38,2011-09-30,366819.84,No,83.26,3.877,129.6060667,13.503,2011,September,9,Q3,39,30
38,2011-07-10,449516.29,No,70.44,3.827,129.6938,12.89,2011,July,7,Q3,27,10
38,2011-10-14,400430.78,No,67.31,3.805,129.7706452,12.89,2011,October,10,Q4,41,14
38,2011-10-21,402709.17,No,73.05,3.842,129.7821613,12.89,2011,October,10,Q4,42,21
38,2011-10-28,378539.17,No,67.41,3.727,129.7936774,12.89,2011,October,10,Q4,43,28
38,2011-04-11,436970.1,No,59.77,3.828,129.8051935,12.89,2011,April,4,Q2,15,11
38,2011-11-11,411116.95,No,48.76,3.824,129.8167097,12.89,2011,November,11,Q4,45,11
38,2011-11-18,392003.13,No,54.2,3.813,129.8268333,12.89,2011,November,11,Q4,46,18
38,2011-11-25,393715.71,Yes,53.25,3.622,129.8364,12.89,2011,November,11,Q4,47,25
38,2011-02-12,411252.02,No,52.5,3.701,129.8459667,12.89,2011,February,2,Q1,6,12
38,2011-09-12,435401.64,No,42.17,3.644,129.8555333,12.89,2011,September,9,Q3,37,12
38,2011-12-16,404283.84,No,43.29,3.6,129.8980645,12.89,2011,December,12,Q4,50,16
38,2011-12-23,419717.41,No,45.4,3.541,129.9845484,12.89,2011,December,12,Q4,51,23
38,2011-12-30,342667.35,Yes,44.64,3.428,130.0710323,12.89,2011,December,12,Q4,52,30
38,2012-06-01,478483.2,No,50.43,3.599,130.1575161,12.187,2012,June,6,Q2,22,1
38,2012-01-13,423260.82,No,48.07,3.657,130.244,12.187,2012,January,1,Q1,2,13
38,2012-01-20,405215.91,No,46.2,3.66,130.2792258,12.187,2012,January,1,Q1,3,20
38,2012-01-27,412882.31,No,50.43,3.675,130.3144516,12.187,2012,January,1,Q1,4,27
38,2012-03-02,457711.68,No,50.58,3.702,130.3496774,12.187,2012,March,3,Q1,9,2
38,2012-10-02,469787.38,Yes,52.27,3.722,130.3849032,12.187,2012,October,10,Q4,40,2
38,2012-02-17,415513.97,No,51.8,3.781,130.4546207,12.187,2012,February,2,Q1,7,17
38,2012-02-24,409411.61,No,53.13,3.95,130.5502069,12.187,2012,February,2,Q1,8,24
38,2012-02-03,471115.38,No,52.27,4.178,130.6457931,12.187,2012,February,2,Q1,5,3
38,2012-09-03,452792.53,No,54.54,4.25,130.7413793,12.187,2012,September,9,Q3,36,3
38,2012-03-16,428465.11,No,64.44,4.273,130.8261935,12.187,2012,March,3,Q1,11,16
38,2012-03-23,412456.48,No,56.26,4.038,130.8966452,12.187,2012,March,3,Q1,12,23
38,2012-03-30,408679.36,No,64.36,4.294,130.9670968,12.187,2012,March,3,Q1,13,30
38,2012-06-04,499267.66,No,64.05,4.121,131.0375484,11.627,2012,June,6,Q2,23,4
38,2012-04-13,435790.74,No,64.28,4.254,131.108,11.627,2012,April,4,Q2,15,13
38,2012-04-20,401615.8,No,66.73,4.222,131.1173333,11.627,2012,April,4,Q2,16,20
38,2012-04-27,419964.77,No,77.99,4.193,131.1266667,11.627,2012,April,4,Q2,17,27
38,2012-04-05,491755.69,No,76.03,4.171,131.136,11.627,2012,April,4,Q2,14,5
38,2012-11-05,429914.6,No,77.27,4.186,131.1453333,11.627,2012,November,11,Q4,45,5
38,2012-05-18,412314.71,No,84.51,4.11,131.0983226,11.627,2012,May,5,Q2,20,18
38,2012-05-25,422810.12,No,83.84,4.293,131.0287742,11.627,2012,May,5,Q2,21,25
38,2012-01-06,435579.7,No,78.11,4.277,130.9592258,11.627,2012,January,1,Q1,1,6
38,2012-08-06,448110.25,No,84.83,4.103,130.8896774,11.627,2012,August,8,Q3,32,6
38,2012-06-15,430222.07,No,85.94,4.144,130.8295333,11.627,2012,June,6,Q2,24,15
38,2012-06-22,405938.35,No,91.61,4.014,130.7929,11.627,2012,June,6,Q2,25,22
38,2012-06-29,404634.36,No,90.47,3.875,130.7562667,11.627,2012,June,6,Q2,26,29
38,2012-06-07,471086.22,No,89.13,3.765,130.7196333,10.926,2012,June,6,Q2,23,7
38,2012-07-13,416036.75,No,95.61,3.723,130.683,10.926,2012,July,7,Q3,28,13
38,2012-07-20,441683.74,No,85.53,3.726,130.7012903,10.926,2012,July,7,Q3,29,20
38,2012-07-27,407186.47,No,93.47,3.769,130.7195806,10.926,2012,July,7,Q3,30,27
38,2012-03-08,469311.17,No,88.16,3.76,130.737871,10.926,2012,March,3,Q1,10,8
38,2012-10-08,436690.13,No,95.91,3.811,130.7561613,10.926,2012,October,10,Q4,41,8
38,2012-08-17,411866.46,No,94.87,4.002,130.7909677,10.926,2012,August,8,Q3,33,17
38,2012-08-24,397428.22,No,85.32,4.055,130.8381613,10.926,2012,August,8,Q3,34,24
38,2012-08-31,424904.95,No,89.78,4.093,130.8853548,10.926,2012,August,8,Q3,35,31
38,2012-07-09,490274.82,Yes,88.52,4.124,130.9325484,10.926,2012,July,7,Q3,28,9
38,2012-09-14,430944.39,No,83.64,4.133,130.9776667,10.926,2012,September,9,Q3,37,14
38,2012-09-21,409600.98,No,82.97,4.125,131.0103333,10.926,2012,September,9,Q3,38,21
38,2012-09-28,398468.08,No,81.22,3.966,131.043,10.926,2012,September,9,Q3,39,28
